Taxon,Scientific_Name,Endemic,Genus,Species,Subspecies,Class,Order,Family,GBIF_id,POW_Name
Carex divisa,Carex divisa Huds.,FALSE,Carex,divisa,,Magnoliopsida,Poales,Cyperaceae,2723410,Carex divisa
Carex divulsa,Carex divulsa Stokes,FALSE,Carex,divulsa,,Magnoliopsida,Poales,Cyperaceae,2722914,Carex divulsa
Carex durieui,Carex durieui Steud. ex Kunze,TRUE,Carex,durieui,,Magnoliopsida,Poales,Cyperaceae,2724313,Carex durieui
Carex echinata,Carex echinata Murray,FALSE,Carex,echinata,,Magnoliopsida,Poales,Cyperaceae,2726894,Carex echinata
Carex elata elata,Carex elata elata All.,FALSE,Carex,elata,elata,Magnoliopsida,Poales,Cyperaceae,7227062,Carex elata subsp. elata
Carex ericetorum,Carex ericetorum Pollich,FALSE,Carex,ericetorum,,Magnoliopsida,Poales,Cyperaceae,2729081,Carex ericetorum
Carex extensa,Carex extensa Gooden.,FALSE,Carex,extensa,,Magnoliopsida,Poales,Cyperaceae,2726545,Carex extensa
Carex flacca,Carex flacca Schreb.,FALSE,Carex,flacca,,Magnoliopsida,Poales,Cyperaceae,2727938,Carex flacca
Carex flava,Carex flava L.,FALSE,Carex,flava,,Magnoliopsida,Poales,Cyperaceae,2726880,Carex flava
Carex foetida,Carex foetida All.,FALSE,Carex,foetida,,Magnoliopsida,Poales,Cyperaceae,2722548,Carex foetida
Carex frigida,Carex frigida All.,FALSE,Carex,frigida,,Magnoliopsida,Poales,Cyperaceae,2724503,Carex frigida
Carex furva,Carex furva Webb,TRUE,Carex,furva,,Magnoliopsida,Poales,Cyperaceae,2725875,Carex furva
Carex grioletii,Carex grioletii Roem.,FALSE,Carex,grioletii,,Magnoliopsida,Poales,Cyperaceae,3583641,Carex grioletii
Carex halleriana,Carex halleriana Asso,FALSE,Carex,halleriana,,Magnoliopsida,Poales,Cyperaceae,2723055,Carex halleriana
Carex helodes,Carex helodes Link,FALSE,Carex,helodes,,Magnoliopsida,Poales,Cyperaceae,2727587,Carex helodes
Carex hirta,Carex hirta L.,FALSE,Carex,hirta,,Magnoliopsida,Poales,Cyperaceae,2724661,Carex hirta
Carex hispida,Carex hispida Willd.,FALSE,Carex,hispida,,Magnoliopsida,Poales,Cyperaceae,2723098,Carex hispida
Carex hordeistichos,Carex hordeistichos Vill.,FALSE,Carex,hordeistichos,,Magnoliopsida,Poales,Cyperaceae,2729668,Carex hordeistichos
Carex hostiana,Carex hostiana DC.,FALSE,Carex,hostiana,,Magnoliopsida,Poales,Cyperaceae,2728963,Carex hostiana
Carex humilis,Carex humilis Leyss.,FALSE,Carex,humilis,,Magnoliopsida,Poales,Cyperaceae,2723953,Carex humilis
Carex lachenalii lachenalii,Carex lachenalii lachenalii Schkuhr,FALSE,Carex,lachenalii,lachenalii,Magnoliopsida,Poales,Cyperaceae,2724585,Carex lachenalii subsp. lachenalii
Carex laevigata,Carex laevigata Sm.,FALSE,Carex,laevigata,,Magnoliopsida,Poales,Cyperaceae,2723508,Carex laevigata
Carex lainzii,Carex lainzii Luceño,TRUE,Carex,lainzii,,Magnoliopsida,Poales,Cyperaceae,2721954,Carex lainzii
Carex lasiocarpa,Carex lasiocarpa Ehrh.,FALSE,Carex,lasiocarpa,,Magnoliopsida,Poales,Cyperaceae,2728531,Carex lasiocarpa
Carex leersii,Carex leersii F.W.Schultz,FALSE,Carex,leersii,,Magnoliopsida,Poales,Cyperaceae,2724306,Carex leersii
Carex lepidocarpa,Carex lepidocarpa Tausch,FALSE,Carex,lepidocarpa,,Magnoliopsida,Poales,Cyperaceae,2725388,Carex lepidocarpa
Carex leporina,Carex leporina L.,FALSE,Carex,leporina,,Magnoliopsida,Poales,Cyperaceae,8285827,Carex leporina
Carex limosa,Carex limosa L.,FALSE,Carex,limosa,,Magnoliopsida,Poales,Cyperaceae,2725881,Carex limosa
Carex liparocarpos liparocarpos,Carex liparocarpos liparocarpos Gaudin,FALSE,Carex,liparocarpos,liparocarpos,Magnoliopsida,Poales,Cyperaceae,7227069,Carex liparocarpos subsp. liparocarpos
Carex lucennoiberica,Carex lucennoiberica Maguilla & M.Escudero,TRUE,Carex,lucennoiberica,,Magnoliopsida,Poales,Cyperaceae,9606208,Carex lucennoiberica
Carex macrostyla,Carex macrostyla Lapeyr.,TRUE,Carex,macrostyla,,Magnoliopsida,Poales,Cyperaceae,2722200,Carex macrostylos
Carex mairei,Carex mairei Coss. & Germ.,FALSE,Carex,mairei,,Magnoliopsida,Poales,Cyperaceae,2729050,Carex mairei
Carex montana,Carex montana L.,FALSE,Carex,montana,,Magnoliopsida,Poales,Cyperaceae,2724108,Carex montana
Carex muricata,Carex muricata L.,FALSE,Carex,muricata,,Magnoliopsida,Poales,Cyperaceae,2722926,Carex muricata
Carex myosuroides,Carex myosuroides Vill.,FALSE,Carex,myosuroides,,Magnoliopsida,Poales,Cyperaceae,2710326,Carex myosuroides
Carex nevadensis,Carex nevadensis Boiss. & Reut.,TRUE,Carex,nevadensis,,Magnoliopsida,Poales,Cyperaceae,2729975,Carex lepidocarpa subsp. nevadensis
Carex nigra,Carex nigra (L.) Reichard,FALSE,Carex,nigra,,Magnoliopsida,Poales,Cyperaceae,2724925,Carex nigra
Carex oedipostyla,Carex oedipostyla Duval-Jouve,FALSE,Carex,oedipostyla,,Magnoliopsida,Poales,Cyperaceae,2727649,Carex oedipostyla
Carex olbiensis,Carex olbiensis Jord.,FALSE,Carex,olbiensis,,Magnoliopsida,Poales,Cyperaceae,2727066,Carex olbiensis
Carex ornithopoda,Carex ornithopoda Willd.,FALSE,Carex,ornithopoda,,Magnoliopsida,Poales,Cyperaceae,2722950,Carex ornithopoda
Carex otrubae,Carex otrubae Podp.,FALSE,Carex,otrubae,,Magnoliopsida,Poales,Cyperaceae,2723259,Carex otrubae
Carex pairae,Carex pairae F.W.Schultz,FALSE,Carex,pairae,,Magnoliopsida,Poales,Cyperaceae,2727765,Carex pairae
Carex pallescens,Carex pallescens L.,FALSE,Carex,pallescens,,Magnoliopsida,Poales,Cyperaceae,2726592,Carex pallescens
Carex panicea,Carex panicea L.,FALSE,Carex,panicea,,Magnoliopsida,Poales,Cyperaceae,2724609,Carex panicea
Carex paniculata lusitanica,Carex paniculata lusitanica (Schkuhr ex Willd.) Maire,FALSE,Carex,paniculata,lusitanica,Magnoliopsida,Poales,Cyperaceae,2723395,Carex paniculata subsp. lusitanica
Carex paniculata paniculata,Carex paniculata paniculata L.,FALSE,Carex,paniculata,paniculata,Magnoliopsida,Poales,Cyperaceae,7227064,Carex paniculata subsp. paniculata
Carex parviflora,Carex parviflora Host,FALSE,Carex,parviflora,,Magnoliopsida,Poales,Cyperaceae,2724590,Carex parviflora
Carex paui,Carex paui Sennen,FALSE,Carex,paui,,Magnoliopsida,Poales,Cyperaceae,2723325,Carex paui
Carex pendula,Carex pendula Huds.,FALSE,Carex,pendula,,Magnoliopsida,Poales,Cyperaceae,2722051,Carex pendula
Carex pilulifera pilulifera,Carex pilulifera pilulifera L.,FALSE,Carex,pilulifera,pilulifera,Magnoliopsida,Poales,Cyperaceae,7070236,Carex pilulifera subsp. pilulifera
Carex praecox,Carex praecox Schreb.,FALSE,Carex,praecox,,Magnoliopsida,Poales,Cyperaceae,2724120,Carex praecox
Carex pseudocyperus,Carex pseudocyperus L.,FALSE,Carex,pseudocyperus,,Magnoliopsida,Poales,Cyperaceae,2722760,Carex pseudocyperus
Carex pulicaris,Carex pulicaris L.,FALSE,Carex,pulicaris,,Magnoliopsida,Poales,Cyperaceae,2726956,Carex pulicaris
Carex punctata,Carex punctata Gaudin,FALSE,Carex,punctata,,Magnoliopsida,Poales,Cyperaceae,2725754,Carex punctata
Carex pyrenaica,Carex pyrenaica Wahlenb.,FALSE,Carex,pyrenaica,,Magnoliopsida,Poales,Cyperaceae,2723403,Carex pyrenaica
Carex remota,Carex remota L.,FALSE,Carex,remota,,Magnoliopsida,Poales,Cyperaceae,2727294,Carex remota
Carex reuteriana mauritanica,Carex reuteriana mauritanica (Boiss. & Reut.) Jim.Mejías & Luceño,FALSE,Carex,reuteriana,mauritanica,Magnoliopsida,Poales,Cyperaceae,8394550,Carex reuteriana subsp. mauritanica
Carex reuteriana reuteriana,Carex reuteriana reuteriana Boiss.,TRUE,Carex,reuteriana,reuteriana,Magnoliopsida,Poales,Cyperaceae,7444772,Carex reuteriana subsp. reuteriana
Carex riparia,Carex riparia Curtis,FALSE,Carex,riparia,,Magnoliopsida,Poales,Cyperaceae,2718117,Carex riparia
Carex rorulenta,Carex rorulenta Porta,TRUE,Carex,rorulenta,,Magnoliopsida,Poales,Cyperaceae,2727570,Carex rorulenta
Carex rostrata,Carex rostrata Stokes,FALSE,Carex,rostrata,,Magnoliopsida,Poales,Cyperaceae,2726725,Carex rostrata
Carex rupestris,Carex rupestris All.,FALSE,Carex,rupestris,,Magnoliopsida,Poales,Cyperaceae,2723767,Carex rupestris
Carex sempervirens pseudotristis,Carex sempervirens pseudotristis (Domin) Pawl.,FALSE,Carex,sempervirens,pseudotristis,Magnoliopsida,Poales,Cyperaceae,6311554,Carex sempervirens
Carex sempervirens sempervirens,Carex sempervirens sempervirens Vill.,FALSE,Carex,sempervirens,sempervirens,Magnoliopsida,Poales,Cyperaceae,7909127,Carex sempervirens
Carex simpliciuscula,Carex simpliciuscula Wahlenb.,FALSE,Carex,simpliciuscula,,Magnoliopsida,Poales,Cyperaceae,2710391,Carex simpliciuscula
Carex spicata andresii,"Carex spicata andresii Molina Gonz., Acedo & Llamas",TRUE,Carex,spicata,andresii,Magnoliopsida,Poales,Cyperaceae,2722627,Carex spicata subsp. andresii
Carex spicata spicata,Carex spicata spicata Huds.,FALSE,Carex,spicata,spicata,Magnoliopsida,Poales,Cyperaceae,7070266,Carex spicata subsp. spicata
Carex strigosa,Carex strigosa Huds.,FALSE,Carex,strigosa,,Magnoliopsida,Poales,Cyperaceae,2723315,Carex strigosa
Carex sylvatica,Carex sylvatica Huds.,FALSE,Carex,sylvatica,,Magnoliopsida,Poales,Cyperaceae,2722602,Carex sylvatica
Carex tomentosa,Carex tomentosa L.,FALSE,Carex,tomentosa,,Magnoliopsida,Poales,Cyperaceae,8346717,Carex tomentosa
Carex trinervis,Carex trinervis Degl.,FALSE,Carex,trinervis,,Magnoliopsida,Poales,Cyperaceae,2710421,Carex trinervis
Carex umbrosa huetiana,Carex umbrosa huetiana (Boiss.) Soó,FALSE,Carex,umbrosa,huetiana,Magnoliopsida,Poales,Cyperaceae,2729209,Carex umbrosa subsp. huetiana
Carex umbrosa umbrosa,Carex umbrosa umbrosa Host,FALSE,Carex,umbrosa,umbrosa,Magnoliopsida,Poales,Cyperaceae,7227119,Carex umbrosa subsp. umbrosa
Carex vesicaria,Carex vesicaria L.,FALSE,Carex,vesicaria,,Magnoliopsida,Poales,Cyperaceae,2722046,Carex vesicaria
Carex viridula,Carex viridula Michx.,FALSE,Carex,viridula,,Magnoliopsida,Poales,Cyperaceae,2722307,Carex oederi var. oederi
Carlina acanthifolia cynara,Carlina acanthifolia cynara (Pourr. ex DC.) Arcang.,FALSE,Carlina,acanthifolia,cynara,Magnoliopsida,Asterales,Asteraceae,8351913,Carlina acanthifolia subsp. cynara
Carlina acaulis caulescens,Carlina acaulis caulescens (Lam.) Schübl. & G. Martens,FALSE,Carlina,acaulis,caulescens,Magnoliopsida,Asterales,Asteraceae,5831735,Carlina acaulis subsp. caulescens
Carlina corymbosa corymbosa,Carlina corymbosa corymbosa L.,FALSE,Carlina,corymbosa,corymbosa,Magnoliopsida,Asterales,Asteraceae,6301936,Carlina corymbosa
Carlina corymbosa hispanica,Carlina corymbosa hispanica (Lam.) O. Bolós & Vigo,FALSE,Carlina,corymbosa,hispanica,Magnoliopsida,Asterales,Asteraceae,4210261,Carlina hispanica subsp. hispanica
Carlina corymbosa major,Carlina corymbosa major (Lange) J. López & Devesa,FALSE,Carlina,corymbosa,major,Magnoliopsida,Asterales,Asteraceae,9534178,Carlina hispanica subsp. major
Carlina gummifera,Carlina gummifera (L.) Less.,FALSE,Carlina,gummifera,,Magnoliopsida,Asterales,Asteraceae,3105354,Chamaeleon gummifer
Carlina lanata,Carlina lanata L.,FALSE,Carlina,lanata,,Magnoliopsida,Asterales,Asteraceae,3105444,Carlina lanata
Carlina racemosa,Carlina racemosa L.,FALSE,Carlina,racemosa,,Magnoliopsida,Asterales,Asteraceae,3105381,Carlina racemosa
Carlina vulgaris spinosa,Carlina vulgaris spinosa (Velen.) Vandas,FALSE,Carlina,vulgaris,spinosa,Magnoliopsida,Asterales,Asteraceae,5831733,Carlina vulgaris subsp. spinosa
Caropsis verticillato-inundata,Caropsis verticillato-inundata (Thore) Rauschert,FALSE,Caropsis,verticillato-inundata,,Magnoliopsida,Apiales,Apiaceae,3633638,Caropsis verticillatoinundata
Carpesium cernuum,Carpesium cernuum L.,FALSE,Carpesium,cernuum,,Magnoliopsida,Asterales,Asteraceae,3094841,Carpesium cernuum
Carpinus betulus,Carpinus betulus L.,FALSE,Carpinus,betulus,,Magnoliopsida,Fagales,Betulaceae,2875818,Carpinus betulus
Carrichtera annua,Carrichtera annua (L.) DC.,FALSE,Carrichtera,annua,,Magnoliopsida,Brassicales,Brassicaceae,5375285,Carrichtera annua
Carum carvi,Carum carvi L.,FALSE,Carum,carvi,,Magnoliopsida,Apiales,Apiaceae,3034714,Carum carvi
Carum foetidum,Carum foetidum (Coss. & Durieu ex Batt.) Drude,FALSE,Carum,foetidum,,Magnoliopsida,Apiales,Apiaceae,9226055,Selinopsis foetida
Carum verticillatum,Carum verticillatum (L.) W.D.J. Koch,FALSE,Carum,verticillatum,,Magnoliopsida,Apiales,Apiaceae,3034713,Trocdaris verticillatum
Castellia tuberculosa,Castellia tuberculosa (Moris) Bor,FALSE,Castellia,tuberculosa,,Magnoliopsida,Poales,Poaceae,4144268,Castellia tuberculosa
Castrilanthemum debeauxii,"Castrilanthemum debeauxii (Degen, Hervier & E.Rev.) Vogt & Oberpr.",TRUE,Castrilanthemum,debeauxii,,Magnoliopsida,Asterales,Asteraceae,3087995,Castrilanthemum debeauxii
Catabrosa aquatica,Catabrosa aquatica (L.) P.Beauv.,FALSE,Catabrosa,aquatica,,Magnoliopsida,Poales,Poaceae,2705315,Catabrosa aquatica
Catananche caerulea,Catananche caerulea L.,FALSE,Catananche,caerulea,,Magnoliopsida,Asterales,Asteraceae,3134867,Catananche caerulea
Catananche lutea,Catananche lutea L.,FALSE,Catananche,lutea,,Magnoliopsida,Asterales,Asteraceae,3134871,Catananche lutea
Catapodium hemipoa,Catapodium hemipoa (Spreng.) M. Laínz,FALSE,Catapodium,hemipoa,,Magnoliopsida,Poales,Poaceae,4105515,Catapodium rigidum subsp. hemipoa
Catapodium marinum,Catapodium marinum (L.) C.E.Hubb.,FALSE,Catapodium,marinum,,Magnoliopsida,Poales,Poaceae,4105452,Catapodium marinum
Catapodium rigidum,Catapodium rigidum (L.) Dony,FALSE,Catapodium,rigidum,,Magnoliopsida,Poales,Poaceae,2705228,Catapodium rigidum
Caucalis platycarpos,Caucalis platycarpos L.,FALSE,Caucalis,platycarpos,,Magnoliopsida,Apiales,Apiaceae,3034523,Caucalis platycarpos
Celtica gigantea,Celtica gigantea (Link) F.M. Vázquez & Barkworth,FALSE,Celtica,gigantea,,Magnoliopsida,Poales,Poaceae,4105178,Celtica gigantea
Celtis australis,Celtis australis L.,FALSE,Celtis,australis,,Magnoliopsida,Rosales,Cannabaceae,2984492,Celtis australis
Centaurea alba alba,Centaurea alba alba L.,TRUE,Centaurea,alba,alba,Magnoliopsida,Asterales,Asteraceae,7223221,Centaurea alba subsp. alba
Centaurea alba aristifera,Centaurea alba aristifera (Pau ex Vicioso) E. López & Devesa,TRUE,Centaurea,alba,aristifera,Magnoliopsida,Asterales,Asteraceae,9558775,Centaurea alba subsp. aristifera
Centaurea alba tartesiana,Centaurea alba tartesiana Talavera,TRUE,Centaurea,alba,tartesiana,Magnoliopsida,Asterales,Asteraceae,4207082,Centaurea alba subsp. tartesiana
Centaurea amblensis amblensis,Centaurea amblensis amblensis Graells,TRUE,Centaurea,amblensis,amblensis,Magnoliopsida,Asterales,Asteraceae,6294549,Centaurea amblensis subsp. amblensis
Centaurea amblensis tentudaica,Centaurea amblensis tentudaica (Rivas Goday) Rivas Mart.,TRUE,Centaurea,amblensis,tentudaica,Magnoliopsida,Asterales,Asteraceae,4206940,Centaurea amblensis subsp. tendudaica
Centaurea antennata antennata,Centaurea antennata antennata Dufour,TRUE,Centaurea,antennata,antennata,Magnoliopsida,Asterales,Asteraceae,7335877,Centaurea antennata subsp. antennata
Centaurea antennata meridionalis,Centaurea antennata meridionalis (O. Bolós & Vigo) Serra & M.B. Crespo,TRUE,Centaurea,antennata,meridionalis,Magnoliopsida,Asterales,Asteraceae,4206840,Centaurea antennata subsp. meridionalis
Centaurea argecillensis,Centaurea argecillensis Gredilla,TRUE,Centaurea,argecillensis,,Magnoliopsida,Asterales,Asteraceae,3128257,Centaurea toletana
Centaurea aristata,Centaurea aristata Hoffmanns. & Link,TRUE,Centaurea,aristata,,Magnoliopsida,Asterales,Asteraceae,3128631,Centaurea aristata
Centaurea aspera aspera,Centaurea aspera aspera L.,FALSE,Centaurea,aspera,aspera,Magnoliopsida,Asterales,Asteraceae,7066115,Centaurea aspera subsp. aspera
Centaurea aspera scorpiurifolia,Centaurea aspera scorpiurifolia (Dufour) Nyman,FALSE,Centaurea,aspera,scorpiurifolia,Magnoliopsida,Asterales,Asteraceae,6076259,Centaurea aspera subsp. scorpiurifolia
Centaurea aspera stenophylla,Centaurea aspera stenophylla (Dufour) Nyman,TRUE,Centaurea,aspera,stenophylla,Magnoliopsida,Asterales,Asteraceae,6076260,Centaurea aspera subsp. stenophylla
Centaurea avilae,Centaurea avilae Pau,TRUE,Centaurea,avilae,,Magnoliopsida,Asterales,Asteraceae,3128287,Centaurea avilae
Centaurea barrasii,Centaurea barrasii Pau,TRUE,Centaurea,barrasii,,Magnoliopsida,Asterales,Asteraceae,4206089,Centaurea barrasii
Centaurea beltrani,Centaurea beltrani (Pau) Blanca,TRUE,Centaurea,beltrani,,Magnoliopsida,Asterales,Asteraceae,9410327,Centaurea boissieri subsp. boissieri
Centaurea benedicta,Centaurea benedicta (L.) L.,FALSE,Centaurea,benedicta,,Magnoliopsida,Asterales,Asteraceae,3127691,Centaurea benedicta
Centaurea beturica,Centaurea beturica E. López & Devesa,TRUE,Centaurea,beturica,,Magnoliopsida,Asterales,Asteraceae,4205981,Centaurea bethurica
Centaurea bofilliana,Centaurea bofilliana Sennen ex Devesa & E. López,FALSE,Centaurea,bofilliana,,Magnoliopsida,Asterales,Asteraceae,9352660,Centaurea bofilliana
Centaurea boissieri boissieri,Centaurea boissieri boissieri DC.,FALSE,Centaurea,boissieri,boissieri,Magnoliopsida,Asterales,Asteraceae,7223244,Centaurea boissieri subsp. boissieri
Centaurea boissieri funkii,Centaurea boissieri funkii (Sch. Bip. ex Willk.) Blanca,TRUE,Centaurea,boissieri,funkii,Magnoliopsida,Asterales,Asteraceae,4205895,Centaurea boissieri subsp. funkii
Centaurea boissieri integrifolia,Centaurea boissieri integrifolia (Willk.) Blanca & Suár.-Sant.,TRUE,Centaurea,boissieri,integrifolia,Magnoliopsida,Asterales,Asteraceae,9634088,Centaurea boissieri subsp. integrifolia
Centaurea boissieri mariolensis,Centaurea boissieri mariolensis (Rouy) Dostál,TRUE,Centaurea,boissieri,mariolensis,Magnoliopsida,Asterales,Asteraceae,6294637,Centaurea boissieri subsp. mariolensis
Centaurea boissieri pinae,Centaurea boissieri pinae (Pau) Dostál,TRUE,Centaurea,boissieri,pinae,Magnoliopsida,Asterales,Asteraceae,6294538,Centaurea pinae
Centaurea boissieri prostrata,Centaurea boissieri prostrata (Coss.) Dostál,TRUE,Centaurea,boissieri,prostrata,Magnoliopsida,Asterales,Asteraceae,4205853,Centaurea resupinata subsp. prostrata
Centaurea boissieri willkommii,Centaurea boissieri willkommii (Sch. Bip. ex Willk.) Dostál,TRUE,Centaurea,boissieri,willkommii,Magnoliopsida,Asterales,Asteraceae,4255988,Centaurea boissieri subsp. willkommii
Centaurea bombycina bombycina,Centaurea bombycina bombycina Boiss. ex DC.,TRUE,Centaurea,bombycina,bombycina,Magnoliopsida,Asterales,Asteraceae,5831727,Centaurea bombycina subsp. bombycina
Centaurea bombycina xeranthemoides,Centaurea bombycina xeranthemoides (Lange ex Willk.) Blanca,TRUE,Centaurea,bombycina,xeranthemoides,Magnoliopsida,Asterales,Asteraceae,4255954,Centaurea bombycina subsp. xeranthemoides
Centaurea borjae,Centaurea borjae Valdés Berm. & Rivas Goday,TRUE,Centaurea,borjae,,Magnoliopsida,Asterales,Asteraceae,3128787,Centaurea borjae
Centaurea calcitrapa,Centaurea calcitrapa L.,FALSE,Centaurea,calcitrapa,,Magnoliopsida,Asterales,Asteraceae,3128483,Centaurea calcitrapa
Centaurea carratracensis,Centaurea carratracensis Lange,TRUE,Centaurea,carratracensis,,Magnoliopsida,Asterales,Asteraceae,3129003,Centaurea carratracensis
Centaurea castellanoides arundana,Centaurea castellanoides arundana E. López & Devesa,TRUE,Centaurea,castellanoides,arundana,Magnoliopsida,Asterales,Asteraceae,8820683,Centaurea castellanoides subsp. arundana
Centaurea castellanoides castellanoides,Centaurea castellanoides castellanoides Talavera,TRUE,Centaurea,castellanoides,castellanoides,Magnoliopsida,Asterales,Asteraceae,9615144,Centaurea castellanoides subsp. castellanoides
Centaurea castellanoides talaverae,Centaurea castellanoides talaverae E. López & Devesa,TRUE,Centaurea,castellanoides,talaverae,Magnoliopsida,Asterales,Asteraceae,8927871,Centaurea castellanoides subsp. talaverae
Centaurea cephalariifolia,Centaurea cephalariifolia Willk.,FALSE,Centaurea,cephalariifolia,,Magnoliopsida,Asterales,Asteraceae,4255373,Centaurea scabiosa subsp. cephalariifolia
Centaurea citricolor,Centaurea citricolor Font Quer,TRUE,Centaurea,citricolor,,Magnoliopsida,Asterales,Asteraceae,3127794,Centaurea citricolor
Centaurea clementei,Centaurea clementei Boiss. ex DC.,FALSE,Centaurea,clementei,,Magnoliopsida,Asterales,Asteraceae,3127596,Centaurea clementei
Centaurea collina,Centaurea collina L.,FALSE,Centaurea,collina,,Magnoliopsida,Asterales,Asteraceae,3128943,Centaurea collina
Centaurea corcubionensis,Centaurea corcubionensis M. Laínz,TRUE,Centaurea,corcubionensis,,Magnoliopsida,Asterales,Asteraceae,4254968,Centaurea corcubionensis
